group_size,group_similarity,group_members,avg_similarity
4,random,"[6564, 14584, 11012, 1236]",-0.001240694789081892
4,random,"[2220, 2399, 6304, 4873]",-0.0012406947890818802
4,random,"[2433, 749, 11340, 1255]",-0.001240694789081887
4,random,"[7466, 9622, 10765, 2848]",-0.0014530441124416121
4,random,"[2867, 8191, 1302, 3184]",-0.0012406947890818952
4,random,"[6475, 10064, 1157, 2596]",-0.0012406947890818882
4,random,"[1741, 5208, 1974, 6811]",-0.0012406947890818924
4,random,"[4768, 4873, 5787, 6736]",-0.0012406947890818876
4,random,"[2521, 10957, 1709, 10204]",-0.0012406947890818859
4,random,"[13605, 7990, 6174, 9430]",0.16563275434243172
4,random,"[5528, 8627, 5958, 4467]",-0.0012406947890818826
4,random,"[2522, 7747, 9841, 1826]",-0.001240694789081886
4,random,"[696, 8069, 8555, 13239]",-0.0012406947890818783
4,random,"[2901, 438, 1606, 8016]",-0.0014857394628844886
4,random,"[7695, 10199, 4470, 867]",-0.001240694789081896
4,random,"[4247, 7353, 5714, 1126]",-0.0017891069281300144
4,random,"[4547, 4579, 13504, 1406]",-0.001240694789081884
4,random,"[10312, 349, 4055, 7842]",0.16563275434243174
4,random,"[40, 5476, 6212, 10878]",-0.0012406947890818813
4,random,"[3887, 6921, 3224, 4719]",-0.0012406947890818852
4,random,"[6642, 7747, 2194, 130]",-0.0012406947890818887
4,random,"[3075, 2700, 13605, 9900]",-0.0014956037222764625
4,random,"[469, 14822, 4830, 6385]",-0.002072668102294879
4,random,"[4203, 2627, 1741, 13075]",-0.001498195833291805
4,random,"[8978, 10697, 5252, 703]",-0.0012406947890818705
4,random,"[512, 12060, 2202, 6507]",-0.001240694789081876
4,random,"[2519, 13274, 5926, 10497]",-0.0014956037222764677
4,random,"[7340, 4010, 7240, 952]",-0.0014928134622439403
4,random,"[3440, 2546, 8111, 6769]",-0.0014053239067368332
4,random,"[4164, 2468, 10494, 9913]",-0.0021138013936025974
4,random,"[8059, 1759, 1435, 5900]",-0.001481107485086615
4,random,"[5198, 8156, 14847, 7485]",-0.001496246723101986
4,random,"[7196, 2544, 3464, 1418]",-0.0013875002669247079
4,random,"[31, 3102, 463, 3998]",-0.0012406947890818904
4,random,"[7522, 3654, 8497, 1268]",-0.001240694789081885
4,random,"[9644, 10420, 1030, 2490]",-0.00168438735552488
4,random,"[1230, 13274, 5383, 7129]",-0.0020134501453494508
4,random,"[4065, 1321, 23, 6796]",-0.0023477815774122324
4,random,"[299, 10554, 13460, 3485]",-0.0017726712951086586
4,random,"[9384, 1952, 4230, 1857]",-0.0012406947890818793
4,random,"[3934, 4219, 7506, 13536]",-0.001240694789081887
4,random,"[8871, 6656, 3323, 1434]",-0.0012406947890818895
4,random,"[4719, 10032, 14209, 9470]",-0.0019917957061848196
4,random,"[3017, 7037, 40, 882]",-0.0020070477485626356
4,random,"[5684, 6186, 2745, 7506]",-0.0017783191195780458
4,random,"[1659, 14498, 11824, 2735]",-0.0021998127251891485
4,random,"[3602, 2907, 8515, 8422]",-0.001240694789081892
4,random,"[7328, 13120, 4699, 11039]",-0.0012406947890818835
4,random,"[6119, 3101, 5223, 7939]",-0.0014966772406632143
4,random,"[1510, 14155, 12244, 3562]",-0.0014862226902073467
4,random,"[1121, 2544, 2266, 1395]",-0.0016835471947707814
4,random,"[4444, 3059, 2140, 6293]",-0.0016934667409319983
4,random,"[13741, 7148, 13391, 157]",-0.0014928134622439252
4,random,"[10707, 1829, 200, 14735]",-0.0014975928683823067
4,random,"[11370, 268, 8614, 1701]",-0.0017908660817279188
4,random,"[3395, 9239, 5735, 14259]",-0.0012406947890818765
4,random,"[13809, 9525, 10336, 7813]",-0.0014945817893624233
4,random,"[2209, 2441, 8280, 4665]",-0.001692439121373097
4,random,"[4665, 11376, 14255, 3856]",-0.0014945817893624296
4,random,"[6521, 11017, 7699, 1483]",-0.001240694789081884
4,random,"[2158, 9520, 5866, 14719]",-0.0014943238936194964
4,random,"[12443, 9409, 4881, 1573]",-0.0012406947890818852
4,random,"[2574, 1986, 7541, 11081]",-0.0014969794886914125
4,random,"[4241, 8960, 14069, 8281]",-0.0012406947890818921
4,random,"[5474, 213, 1920, 4982]",-0.0029822853146029226
4,random,"[1235, 4974, 11669, 4811]",-0.001240694789081897
4,random,"[1905, 9270, 6738, 11906]",-0.0014919274075408846
4,random,"[6973, 6256, 13434, 347]",-0.0012406947890818705
4,random,"[13407, 7682, 11645, 3251]",-0.0012406947890818917
4,random,"[13625, 355, 4736, 977]",-0.0023652527116421337
4,random,"[3320, 11539, 915, 4343]",-0.001240694789081881
4,random,"[13623, 1838, 7363, 72]",-0.001777372412100176
4,random,"[4669, 2907, 5890, 7294]",-0.0016955726509467848
4,random,"[2849, 8526, 5959, 14102]",-0.001453044112441615
4,random,"[8282, 9585, 13899, 9218]",-0.0012406947890818895
4,random,"[4952, 3006, 11443, 10585]",-0.0012406947890818926
4,random,"[8974, 2576, 3662, 10078]",-0.0017883749592061745
4,random,"[6557, 631, 14749, 7522]",-0.0012406947890818878
4,random,"[4242, 7796, 2704, 5797]",-0.0012406947890818809
4,random,"[3210, 4697, 11497, 4490]",-0.0012406947890818846
4,random,"[2845, 5921, 6383, 803]",-0.0012406947890818856
4,random,"[2409, 10064, 14670, 3765]",-0.001240694789081889
4,random,"[6744, 6249, 9642, 6823]",-0.0014981958332918063
4,random,"[13192, 7326, 4115, 10043]",-0.0014979924054872914
4,random,"[1976, 1742, 9411, 13895]",-0.001240694789081886
4,random,"[5198, 6120, 2075, 3144]",-0.001980930847819151
4,random,"[14848, 6860, 13352, 11350]",-0.0012406947890818778
4,random,"[6479, 2254, 5403, 13390]",-0.0016934667409319914
4,random,"[8488, 4490, 10497, 9738]",0.11971946402737456
4,random,"[7500, 5570, 2793, 2799]",-0.0019671849122039043
4,random,"[2704, 11621, 2197, 13309]",-0.0012406947890818865
4,random,"[12125, 11161, 5764, 245]",-0.0017880942214121088
4,random,"[217, 10078, 6043, 6264]",-0.0017712827012223663
4,random,"[420, 8181, 719, 448]",-0.0014975456470144846
4,random,"[2073, 8954, 13619, 1510]",-0.001486222690207351
4,random,"[3394, 2780, 6851, 8580]",-0.0012406947890818865
4,random,"[3343, 8256, 6717, 5259]",-0.0012406947890818843
4,random,"[8917, 6713, 7365, 3590]",-0.0014756614640923742
4,random,"[2845, 2696, 6123, 12330]",-0.0012406947890818852
4,random,"[1779, 7726, 8340, 9327]",-0.0016870502459930192
4,random,"[2369, 12058, 9894, 3901]",-0.001240694789081886
4,random,"[5168, 12871, 6649, 478]",-0.0012406947890818778
4,random,"[2934, 7446, 5871, 6827]",0.3869501036534991
4,random,"[7456, 2451, 8441, 12958]",-0.0012406947890818952
4,random,"[12545, 1736, 3789, 5348]",-0.0020083300731162765
4,random,"[1336, 7216, 1172, 325]",-0.0012406947890818741
4,random,"[8555, 2442, 5567, 4760]",-0.0012406947890818882
4,random,"[370, 10837, 9871, 4374]",-0.0014981958332918079
4,random,"[1279, 2451, 8347, 469]",-0.0014053239067368228
4,random,"[2130, 2496, 5815, 2479]",-0.0014981958332917888
4,random,"[1840, 5706, 11412, 13216]",-0.0014352695888794392
4,random,"[8256, 7911, 4274, 7415]",-0.0012406947890818956
4,random,"[10604, 4521, 7610, 358]",-0.0014700354845768792
4,random,"[9786, 7930, 262, 6399]",-0.002482578364325309
4,random,"[3930, 2297, 2096, 6081]",-0.0020076658025870325
4,random,"[1324, 14089, 8246, 4109]",-0.0012406947890818817
4,random,"[9011, 1339, 7106, 4485]",-0.002109245564646184
4,random,"[7174, 14946, 743, 400]",-0.0014955415470032797
4,random,"[6134, 10899, 12427, 3562]",0.16563275434243174
4,random,"[7506, 11623, 10279, 244]",-0.0014811074850866208
4,random,"[9011, 5258, 1409, 6177]",-0.0017881854536806402
4,random,"[12691, 19, 2527, 12892]",-0.0012406947890818807
4,random,"[1646, 12923, 12948, 4883]",-0.0016944326137087583
4,random,"[2327, 4071, 12603, 4196]",-0.0014848056727150138
4,random,"[14536, 9722, 2386, 11582]",-0.0012406947890818843
4,random,"[6120, 228, 14144, 753]",-0.001775609437295469
4,random,"[6494, 3857, 11698, 2572]",-0.0012406947890818893
4,random,"[4084, 11898, 6545, 3894]",-0.001664749916575401
4,random,"[7291, 559, 2486, 2124]",0.12416611028112172
4,random,"[4601, 9829, 1666, 2867]",-0.001240694789081884
4,random,"[13689, 3590, 1672, 208]",-0.001686295078339599
4,random,"[2169, 7773, 7976, 4157]",-0.002201745222460455
4,random,"[8312, 214, 4370, 4547]",-0.0018497058538826394
4,random,"[976, 2477, 6983, 132]",-0.00190497815747152
4,random,"[8256, 255, 4883, 8184]",0.13208898195691945
4,random,"[1829, 16, 8197, 6918]",-0.0012406947890818867
4,random,"[1169, 2038, 4134, 7751]",-0.0024420389919331325
4,random,"[9765, 12299, 8591, 7775]",-0.0012406947890818774
4,random,"[3907, 3191, 6643, 7065]",-0.0016919627674416113
4,random,"[14033, 7653, 7349, 8306]",-0.0014885952576826319
4,random,"[9052, 14440, 5019, 11889]",-0.0012406947890818754
4,random,"[2967, 5570, 4245, 7944]",0.16563275434243174
4,random,"[2269, 4620, 2779, 8517]",-0.0014811074850866052
4,random,"[10066, 8170, 11838, 11470]",-0.0014966772406632195
4,random,"[10817, 24, 11934, 9430]",-0.0016931773978349325
4,random,"[8670, 869, 5405, 12566]",-0.0016592594270443094
4,random,"[7148, 8137, 1976, 586]",-0.0014928134622439245
4,random,"[4760, 4304, 957, 6713]",-0.0017275437351967216
4,random,"[4129, 8333, 120, 14495]",-0.0017883118060036606
4,random,"[13407, 10336, 6945, 6179]",-0.0012406947890818934
4,random,"[3, 2355, 3378, 4813]",-0.0019440794850002403
4,random,"[11967, 9412, 604, 12158]",-0.0012406947890818694
4,random,"[9353, 6386, 2871, 8467]",-0.0012406947890818882
4,random,"[14671, 2350, 12058, 4899]",-0.0014981958332918018
4,random,"[14463, 719, 1485, 1284]",-0.0014975456470144928
4,random,"[6162, 2600, 6828, 4833]",-0.0014977920581275542
4,random,"[1124, 6306, 1104, 1252]",-0.0016888848350177716
4,random,"[8389, 10869, 2244, 9097]",0.08521849885965177
4,random,"[646, 1249, 1153, 4774]",-0.0014671909825514562
4,random,"[5967, 178, 9024, 4432]",-0.0014962467231019784
4,random,"[5829, 3048, 940, 2934]",-0.002369793926686349
4,random,"[2063, 3118, 6322, 12564]",-0.0019962565444300966
4,random,"[2815, 2235, 11618, 14126]",-0.0014962467231019693
4,random,"[2619, 2450, 1774, 1868]",-0.0021907178059924026
4,random,"[7087, 6584, 8957, 1662]",-0.0016855178546632732
4,random,"[5752, 7136, 4123, 10471]",-0.0018557131826327734
4,random,"[9449, 1243, 1989, 13507]",-0.0012406947890818852
4,random,"[12478, 5403, 2848, 1183]",-0.0014530441124416113
4,random,"[8663, 9177, 8978, 4587]",-0.0012406947890818973
4,random,"[11669, 3034, 2629, 11600]",-0.0014848056727150283
4,random,"[263, 1097, 1254, 8953]",-0.0012406947890818837
4,random,"[4176, 9861, 10042, 683]",-0.001790364358666365
4,random,"[989, 170, 10879, 3797]",-0.0019896668644651416
4,random,"[1185, 12443, 5377, 7990]",-0.0012406947890818804
4,random,"[257, 9012, 12623, 3532]",0.086383042913658
4,random,"[7227, 10623, 14793, 9471]",-0.0014962467231019797
4,random,"[4229, 634, 10767, 1703]",-0.0012406947890818785
4,random,"[4267, 9517, 6325, 5695]",-0.001453044112441607
4,random,"[5174, 7458, 12625, 6736]",-0.0014981958332917966
4,random,"[3602, 103, 11506, 5519]",-0.0012406947890818904
4,random,"[14740, 2948, 2668, 4168]",-0.001680860267623976
4,random,"[2107, 193, 739, 4060]",-0.002011589755018309
4,random,"[444, 4511, 4630, 6470]",-0.0012406947890818882
4,random,"[2694, 3434, 7469, 14604]",-0.001240694789081877
4,random,"[4051, 9254, 2408, 1044]",-0.00159451210069491
4,random,"[10043, 4109, 11536, 9069]",0.1535773749972993
4,random,"[8170, 11270, 8567, 13206]",0.16537677189084568
4,random,"[2300, 5003, 2125, 7427]",-0.002183256634606051
4,random,"[8825, 853, 10801, 8212]",-0.0015962070768354498
4,random,"[1845, 2952, 499, 14262]",-0.0014461862475860798
4,random,"[3686, 2688, 6179, 5945]",-0.0014811074850866028
4,random,"[551, 12887, 6788, 9622]",-0.0012406947890818887
4,random,"[8774, 1375, 1015, 11259]",-0.0012406947890818852
4,random,"[8273, 5086, 8422, 10260]",-0.001240694789081889
4,random,"[4345, 10895, 10950, 14080]",-0.0014981716908192297
4,random,"[13536, 10577, 2942, 656]",-0.001240694789081886
4,random,"[6769, 4669, 7947, 534]",0.16517787648056684
4,random,"[6177, 14868, 3099, 5621]",-0.0014959594355180537
4,random,"[8890, 4459, 154, 11232]",-0.0016841550081805794
4,random,"[532, 6450, 3886, 5769]",-0.0012406947890818692
4,random,"[2063, 12342, 434, 1488]",-0.0012406947890818908
4,random,"[10951, 5043, 5866, 1930]",-0.001475661464092384
4,random,"[9865, 5602, 478, 6217]",0.0779636846277285
4,random,"[10662, 1967, 11229, 12371]",-0.0012406947890818809
4,random,"[8797, 5280, 9714, 1880]",0.1656327543424301
4,random,"[2388, 12871, 4650, 8645]",-0.0020136150756849963
4,random,"[4792, 5602, 13363, 1015]",-0.0012406947890818943
4,random,"[4129, 4282, 1791, 5567]",-0.0012406947890818934
4,random,"[1042, 4903, 7355, 1014]",-0.0012406947890818921
4,random,"[7803, 2392, 12213, 3525]",-0.0012406947890818963
4,random,"[1502, 3012, 8436, 12410]",0.16563275434243174
4,random,"[7811, 10289, 1603, 8422]",-0.0016944326137087495
4,random,"[1289, 7384, 5881, 4425]",-0.001786890172809412
4,random,"[11025, 10350, 6588, 1909]",-0.001240694789081879
4,random,"[11566, 3034, 1695, 9604]",-0.0017731507340509696
4,random,"[5890, 1323, 8515, 9188]",-0.001240694789081893
4,random,"[10765, 5689, 2073, 5290]",-0.0014193412482450772
4,random,"[2367, 8697, 3971, 8729]",-0.001240694789081881
4,random,"[8389, 13654, 4129, 9406]",-0.001240694789081899
4,random,"[667, 791, 3658, 10318]",-0.002250763620441457
4,random,"[1409, 14742, 2767, 5684]",-0.001784265895824446
4,random,"[12625, 4045, 107, 1640]",-0.001498195833291808
4,random,"[12736, 14683, 1629, 13988]",-0.0012406947890818893
4,random,"[5514, 8328, 646, 2927]",-0.0014671909825514542
4,random,"[2377, 11391, 5419, 8282]",-0.0014981958332917948
4,random,"[5820, 9511, 12782, 6531]",-0.001989104940418052
4,random,"[11475, 2227, 1243, 4229]",-0.0012406947890818913
4,random,"[2126, 10397, 5813, 1203]",-0.001489351422099619
4,random,"[1425, 7773, 13268, 12289]",-0.0012406947890818826
4,random,"[3941, 7346, 2049, 6620]",-0.0014978368579184956
4,random,"[2841, 2943, 1598, 13268]",-0.0014962467231019816
4,random,"[2269, 3263, 1579, 11843]",-0.0014981958332917992
4,random,"[377, 7221, 5024, 5963]",-0.002192801025232494
4,random,"[11904, 2629, 9521, 6339]",-0.0012406947890818904
4,random,"[14360, 2226, 4785, 618]",-0.0014893514220996268
4,random,"[1604, 10951, 12932, 8742]",0.16563275434242955
4,random,"[8267, 7441, 5340, 12496]",-0.0014893514220996114
4,random,"[1949, 237, 14671, 11366]",-0.001240694789081884
4,random,"[12213, 7166, 885, 2533]",-0.0016747737829172322
4,random,"[9774, 3352, 11489, 14574]",-0.0012406947890819
4,random,"[11017, 6424, 5602, 24]",-0.002005493204845252
4,random,"[9712, 3002, 11094, 14155]",-0.0012406947890818846
4,random,"[2724, 8659, 1614, 5914]",-0.001240694789081887
4,random,"[14584, 1035, 1369, 1113]",-0.0018186936138121902
4,random,"[3589, 1278, 2960, 1045]",-0.0016582631328318565
4,random,"[10817, 8615, 12337, 8925]",-0.0014981958332918133
4,random,"[12758, 8137, 8107, 4676]",-0.0012406947890818774
4,random,"[4130, 8041, 3599, 6686]",-0.0012406947890818744
4,random,"[3511, 9227, 7227, 1840]",-0.001435269588879449
4,random,"[11880, 2893, 7944, 2787]",-0.001693177397834909
4,random,"[1873, 2522, 5178, 120]",-0.0014956037222764644
4,random,"[12959, 3849, 11082, 2184]",-0.0012406947890818932
4,random,"[5528, 12560, 2803, 7828]",-0.0012406947890818856
4,random,"[1592, 11136, 13337, 1465]",-0.0014981958332918068
4,random,"[948, 2917, 8627, 6463]",-0.0014976730963992475
4,random,"[588, 4126, 1468, 5797]",-0.0012406947890818737
4,random,"[3357, 1737, 6490, 7091]",-0.0016913888435184127
4,random,"[29, 13407, 5361, 3557]",-0.0012406947890818913
4,random,"[11563, 6339, 6081, 9468]",-0.0014928134622439234
4,random,"[3628, 1356, 7792, 995]",-0.0014756614640923972
4,random,"[3936, 5536, 88, 119]",-0.0013129547843018488
4,random,"[6070, 7289, 503, 11784]",-0.0012406947890818843
4,random,"[9412, 8340, 2628, 7296]",-0.001240694789081887
4,random,"[6976, 3082, 13668, 13902]",-0.0012406947890818867
4,random,"[8041, 377, 4987, 2359]",-0.0021516306371470863
4,random,"[14683, 7625, 11132, 2627]",-0.001498195833291808
4,random,"[6581, 3743, 8250, 11232]",-0.0014862226902073704
4,random,"[5099, 7392, 13690, 811]",-0.001498195833291808
4,random,"[14503, 13216, 5745, 8252]",-0.001240694789081886
4,random,"[9977, 8415, 2070, 2572]",-0.0012406947890818882
4,random,"[634, 1203, 9044, 4203]",-0.002003146399695577
4,random,"[12978, 4208, 16, 12713]",-0.0012406947890818906
4,random,"[4863, 8184, 2265, 7865]",-0.0014916872792567178
4,random,"[3842, 1629, 1128, 407]",-0.0012406947890818895
4,random,"[1738, 317, 9628, 1108]",-0.0018297903607421377
4,random,"[10382, 6186, 967, 4051]",-0.0012406947890818952
4,random,"[2227, 369, 11370, 3120]",-0.001481107485086612
4,random,"[7623, 3894, 11, 1770]",-0.001693177397834923
4,random,"[10671, 6738, 2967, 1004]",-0.0014956037222764616
4,random,"[12560, 4313, 4808, 3961]",-0.0012406947890818926
4,random,"[13959, 1579, 8894, 1996]",-0.0017913257247963651
4,random,"[4112, 1292, 12137, 5551]",-0.0012406947890818882
4,random,"[1556, 13407, 9786, 2369]",-0.001496246723101979
4,random,"[1613, 928, 603, 3669]",-0.001481107485086591
4,random,"[4696, 3658, 10206, 2143]",-0.0012406947890818917
4,random,"[284, 3817, 1398, 823]",-0.001694120717656601
4,random,"[4183, 8128, 4453, 3211]",-0.0012406947890818787
4,random,"[869, 466, 1144, 4182]",-0.0030014533407953918
4,random,"[776, 3065, 722, 8936]",-0.0017865634358791042
4,random,"[3166, 13268, 3196, 11549]",-0.0012406947890818878
4,random,"[5428, 10661, 173, 11998]",-0.0012406947890818614
4,random,"[10959, 1163, 1465, 9765]",-0.0014981958332918033
4,random,"[6195, 12441, 7937, 240]",-0.0012406947890818835
4,random,"[3034, 14965, 1993, 78]",-0.002248154339675192
4,random,"[14399, 2229, 7997, 506]",-0.0012406947890818841
4,random,"[8470, 9944, 4908, 9406]",-0.0012406947890818865
4,random,"[2061, 6132, 9669, 11489]",-0.0013798237041328075
4,random,"[5198, 13214, 10398, 5258]",-0.001489351422099612
4,random,"[508, 8161, 9692, 11096]",-0.0014975928683822965
4,random,"[284, 5604, 224, 2328]",0.08527160749388923
4,random,"[10756, 4985, 1465, 6497]",-0.001787211627674299
4,random,"[2026, 4785, 832, 14172]",-0.001648635208728701
4,random,"[1705, 5258, 2509, 13193]",0.13716832550261107
4,random,"[11129, 3161, 6344, 6574]",-0.0012406947890818874
4,random,"[1838, 3440, 6581, 577]",-0.001672262044345474
4,random,"[9304, 10201, 3419, 8825]",-0.0015962070768354639
4,random,"[8108, 568, 11344, 8974]",-0.0014981958332918011
4,random,"[2864, 1249, 4980, 10313]",-0.001240694789081901
4,random,"[10225, 9077, 5983, 1186]",-0.0014981958332918029
4,random,"[1854, 7063, 14207, 517]",-0.0012406947890819032
4,random,"[5785, 763, 4280, 380]",-0.002213687572081105
4,random,"[3712, 11269, 3619, 146]",-0.0012406947890818813
4,random,"[6470, 1136, 9811, 799]",-0.0012406947890818828
4,random,"[2696, 6686, 5906, 12924]",-0.001240694789081874
4,random,"[14967, 9468, 12371, 6497]",-0.0012406947890818856
4,random,"[7141, 11086, 2416, 479]",-0.0012406947890818767
4,random,"[12564, 5359, 4885, 1289]",-0.0023600536719245633
4,random,"[7559, 3654, 7289, 13311]",-0.0012406947890818822
4,random,"[8465, 1785, 7796, 3686]",-0.001492813462243932
4,random,"[12064, 7903, 9406, 9441]",-0.0012406947890818874
4,random,"[3161, 7360, 7751, 9240]",-0.0012406947890818679
4,random,"[14290, 5258, 4115, 11209]",-0.001497673096399254
4,random,"[13809, 5924, 957, 2312]",-0.00174675692895372
4,random,"[1359, 6282, 9000, 12964]",-0.0016956537223955905
4,random,"[2995, 9399, 295, 5428]",-0.0012406947890818759
4,random,"[13894, 5050, 917, 3113]",-0.0017377551277280735
4,random,"[4074, 1390, 7556, 14965]",-0.0014756614640923907
4,random,"[4123, 13536, 1094, 2277]",-0.0014981958332918128
4,random,"[6973, 147, 14641, 8425]",-0.0012406947890818872
4,random,"[14194, 11889, 10801, 7942]",-0.0012406947890818776
